date,Open,High,Low,Close,Volume
1999/12/15,89.24737306,90.40965518,89.02882428,89.9626236,6879100
1999/12/16,90.39969859,90.69771958,89.74405243,90.35996246,5854900
1999/12/17,91.13943018,91.33859851,90.54192517,90.94026184,4775400
1999/12/20,90.8606006,91.2589373,89.92450936,90.28301239,4608700
1999/12/21,90.24316958,91.81659937,90.08383492,91.65726471,7981300
1999/12/22,91.53772975,91.8962326,91.11947641,91.8962326,5377500
1999/12/23,92.42404696,93.36013794,92.41408854,93.36013794,5721700
1999/12/27,93.37011547,93.54936697,92.45394113,93.23069763,2691000
1999/12/28,92.97181395,93.37015077,92.72285344,93.17098236,4084500
1999/12/29,93.2506056,93.5692749,92.61326699,93.5692749,3001000
1999/12/30,93.76849653,94.04733233,93.17099124,93.45978546,3641300
1999/12/31,93.58916826,94.00742162,93.21074855,93.60908508,3172700
2000/1/3,94.48543138,94.48543138,91.69707548,92.69291687,8164300
2000/1/4,91.47802955,91.81661577,88.99838342,89.06809235,8089800
2000/1/5,89.18756807,90.20332644,87.47472063,89.22740173,12177900
2000/1/6,88.98840592,90.18341585,87.793396,87.793396,6227200
2000/1/7,89.42657631,92.8921051,89.26724165,92.8921051,8066500
2000/1/10,93.21075439,93.62900778,92.43399811,93.21075439,5741700
2000/1/11,92.93191229,93.11116373,91.45806713,92.09540558,7503700
2000/1/12,92.1552159,92.1552159,91.05978974,91.17929077,6907700
2000/1/13,92.0754841,92.89207394,91.31864473,92.41407013,5158300
2000/1/14,93.38999531,93.98750008,93.03149245,93.66883087,7437300
2000/1/18,92.63320851,93.44979882,92.53362432,92.93196106,6488500
2000/1/19,92.6132426,93.68875122,92.41407433,93.68875122,6157900
2000/1/20,93.66886348,93.66886348,91.6572634,92.25476837,5800100
2000/1/21,92.73276767,92.73276767,91.81659342,92.0555954,6244800
2000/1/24,92.83232492,92.95182587,88.84895977,89.44646454,7896900
2000/1/25,89.55601881,90.4622345,88.59005263,90.4622345,9942500
2000/1/26,89.86474788,90.21329245,89.28715974,89.74524689,5158100
2000/1/27,90.40247692,90.64147884,88.03237453,89.38671875,10922700
2000/1/28,88.86889977,89.26723639,86.3792959,86.59838104,11916200
2000/1/31,86.55857272,89.01830207,86.04073497,88.94859314,10768700
2000/2/1,89.0680734,90.302917,88.29131695,89.82491302,8419900
2000/2/2,90.04392821,90.66134953,89.46634053,89.9045105,6205900
2000/2/3,89.78503575,91.29871426,89.22736472,91.25888062,7997500
2000/2/4,91.25891293,91.77675049,90.58174072,90.88049316,4925400
2000/2/7,90.86058222,91.00000004,90.14357631,90.74108124,5845800
2000/2/8,91.75686694,92.13528684,91.53778174,91.97595215,4936400
2000/2/9,92.07551561,92.07551561,90.0340403,90.04399872,8511500
2000/2/10,90.26306974,90.86057462,89.78506584,90.22323608,6690600
2000/2/11,90.40251528,90.46226578,87.97266138,88.39091492,9849800
2000/2/14,89.08798867,89.08798867,88.15189757,88.90873718,8528800
2000/2/15,88.74942347,90.00418417,87.82329058,89.91455841,11078300
2000/2/16,89.46643639,89.82493948,88.46063607,88.59009552,8845400
2000/2/17,89.5061958,89.5061958,88.09210148,88.13193512,7584200
2000/2/18,88.51037097,88.51037097,85.80168275,86.23985291,9409200
2000/2/22,86.16020027,86.89712293,85.10460836,86.02078247,16415400
2000/2/23,86.43903992,87.61413285,85.72203405,87.0365448,12119000
2000/2/24,87.11626981,87.33535508,84.82583291,85.28392029,17375000
2000/2/25,86.16023333,87.13615831,84.84572214,84.97518158,10559900
2000/2/28,85.00502477,87.1162086,84.58677136,86.75770569,13397800
2000/2/29,86.71789756,87.59423828,86.51872922,87.59423828,8242500
2000/3/1,87.71371457,88.59005504,87.4547958,88.23155212,6868000
2000/3/2,88.3909126,88.66974829,87.53448871,88.29132843,7600200
2000/3/3,89.50624193,90.32283203,89.0481548,89.94441223,12770300
2000/3/6,89.74526478,90.083851,88.43075358,89.06809235,11967100
2000/3/7,89.22743229,89.32701648,86.18015614,87.34529114,20062000
2000/3/8,86.97681419,87.85315489,86.06063982,87.23573303,11808500
2000/3/9,87.47472741,89.78507996,86.75772145,89.78507996,5500900
2000/3/10,89.34693206,90.50210863,88.92867848,89.30709839,7924600
2000/3/13,87.11624211,89.52617931,86.47890335,88.33116913,10540500
2000/3/14,88.76933947,89.28717722,86.77765584,87.07640839,8263900
2000/3/15,87.23576521,89.50628513,86.71792734,89.1079483,10300800
2000/3/16,90.26310363,93.58921535,89.78509955,93.27054596,25601400
2000/3/17,93.16814216,94.56586397,92.92853271,93.88697052,10272900
2000/3/20,93.84705232,94.14656419,92.50923264,93.40776825,12502300
2000/3/21,92.98841616,95.68402195,92.3294903,95.32460785,13612600
2000/3/22,95.56420178,96.38286711,95.00511326,95.90364838,8260000
2000/3/23,95.3046458,98.0601541,95.3046458,97.54100037,11654500
2000/3/24,97.68078741,99.51779323,96.9419916,98.12007141,11462900
2000/3/27,98.00022862,98.25980543,97.00185629,97.08172607,8798600
2000/3/28,96.64241054,97.75060347,96.22309429,96.5226059,6334400
2000/3/29,96.84212423,97.43116396,95.62410989,96.6224823,6747500
2000/3/30,95.94358169,97.07174243,94.00673936,95.00511169,9491900
2000/3/31,95.60413243,97.3213328,94.84536947,96.08335114,9249100
2000/4/3,95.92356729,96.64239502,95.00506519,96.64239502,8508200
2000/4/4,96.96194487,97.76064294,90.34273467,95.92363739,19585500
2000/4/5,94.48597494,96.36291527,94.32623533,95.32460785,8387200
2000/4/6,96.00348054,96.92198306,95.2047827,96.15323639,6378500
2000/4/7,96.84216841,97.20158265,96.16327486,96.76229858,6023600
2000/4/10,96.96194489,97.83052903,96.04344212,96.38288879,9624200
2000/4/11,95.84376329,96.88207073,94.80545585,96.10334015,9006400
2000/4/12,96.08337213,96.5825584,93.38776631,93.46763611,10779200
2000/4/13,94.22644828,94.66573243,91.87028789,92.1697998,12225800
2000/4/14,91.13147752,91.25128227,85.30097984,86.89837646,29604000
2000/4/17,86.37923323,89.93344116,86.05975387,89.93344116,23918200
2000/4/18,89.81357835,92.30950928,89.31439217,92.30950928,11069200
2000/4/19,92.3294956,92.72884463,91.07154616,91.45092773,6553700
2000/4/20,91.7304734,91.97008282,90.97171023,91.89021301,8537600
2000/4/24,90.41261924,91.57073142,89.7736608,90.89183807,12893100
2000/4/25,92.40941023,94.66573334,92.28960546,94.66573334,14102000
2000/4/26,94.54591213,95.04509857,93.28796229,93.59745789,7711100
2000/4/27,91.37102064,94.14649527,91.37102064,93.2878952,15595300
2000/4/28,93.92689984,94.4760048,92.68891774,92.70888519,8743400
2000/5/1,93.64734817,94.87534644,93.18809678,93.96682739,7328300
2000/5/2,92.96845742,94.00676494,92.08988953,92.08988953,9411900
2000/5/3,92.01005703,92.01005703,89.31444989,89.93344116,12630700
2000/5/4,90.73210941,90.96173513,89.93341126,90.61230469,5963600
2000/5/5,90.13308149,92.01002204,90.05321168,91.71051025,7862400
2000/5/8,91.21130484,91.61065381,90.63224883,91.02161407,5064100
2000/5/9,91.41102435,91.63066639,89.62393682,90.29284668,5620300
2000/5/10,89.7736448,90.07315651,88.0165094,88.25611877,10293900
2000/5/11,89.53405432,90.4126222,88.89509586,90.27285004,7091100
2000/5/12,90.61231552,91.67059069,90.49251078,91.25127411,5960800
2000/5/15,91.21130338,93.03832489,90.73208463,92.82866669,4441300
2000/5/16,93.64738694,94.38618295,92.84868854,93.72725677,8192200
2000/5/17,93.08824882,93.40772801,92.3095183,92.74880219,5907200
2000/5/18,93.04828983,93.4875736,91.61063385,91.61063385,4325600
2000/5/19,91.09151456,91.52081477,89.71376039,90.17301178,6518400
2000/5/22,90.25286551,90.39263764,87.53729256,89.49410248,10839400
2000/5/23,89.73376187,89.97337138,87.89675562,88.17630005,7979200
2000/5/24,88.1762506,89.89345113,87.21781309,89.61390686,11081500
2000/5/25,89.89350056,90.61232909,87.99659196,88.07646179,8278900
2000/5/26,88.69545399,89.25454285,87.74699967,88.17630005,4814000
2000/5/30,89.45417866,91.33111902,89.114732,91.05157471,5362700
2000/5/31,91.09153446,92.01003744,90.79202262,91.25127411,6056500
2000/6/1,91.81031798,92.92849497,91.37103416,92.84862518,8961600
2000/6/2,95.16487952,95.26471678,94.23639297,94.46601868,8962200
2000/6/5,94.22637102,94.70558969,93.84698957,94.00672913,6998100
2000/6/6,93.68726247,94.42605802,93.22801118,93.58742523,4858900
2000/6/7,93.68728423,94.56585212,93.2879352,94.23638916,4919500
2000/6/8,94.24640135,94.40614102,93.32789829,93.86701965,5723100
2000/6/9,94.24636102,94.54587276,93.04831406,93.66730499,3085300
2000/6/12,93.90691859,93.90691859,92.56909943,92.56909943,3678900
2000/6/13,92.52915624,94.4060964,92.40935155,94.30625916,6558700
2000/6/14,94.72559556,95.12494462,94.04670217,94.46601868,6420500
2000/6/15,94.64576588,95.0451151,93.82709997,94.66573334,5881200
2000/6/16,94.98863567,94.98863567,93.42750765,93.88784027,5567900
2000/6/19,93.80775885,95.52900213,93.66765765,95.08868408,5106900
2000/6/20,94.90858984,95.34890805,94.14804019,94.74847412,6480000
2000/6/21,94.10798603,95.06868006,94.07796434,94.7084198,3115000
2000/6/22,94.50829169,94.58834954,92.86710577,93.26739502,7490500
2000/6/23,93.38748507,93.5876297,92.14658835,92.46681976,4863300
2000/6/26,93.1072714,93.6676763,92.78704002,93.65766907,5201300
2000/6/27,93.49750789,93.96784749,92.87705991,92.96712494,4159500
2000/6/28,93.26740778,94.13803701,93.06726312,93.22737885,5347700
2000/6/29,92.70699343,93.34745625,91.91642213,92.34673309,6345700
2000/6/30,92.18660416,93.24737056,92.15658247,93.04722595,7420200
2000/7/3,93.14731738,94.4282431,92.98720166,94.32817078,1436600
2000/7/5,93.74778644,93.92791669,92.46686024,92.62697601,2748200
2000/7/6,92.82710459,93.80781355,92.36677182,93.34748077,5963200
2000/7/7,93.9478753,95.28884412,93.66767286,94.848526,3034800
2000/7/10,94.70846051,95.36893794,94.48830137,94.68844604,2816100
2000/7/11,94.44828487,95.50905179,94.24814016,94.88860321,5431600
2000/7/12,95.60909026,96.14948076,95.22881546,95.50901794,5883000
2000/7/13,96.05940002,96.30958077,95.54903129,95.92930603,5356000
2000/7/14,96.34958876,96.8699646,95.8592346,96.8699646,5341900
2000/7/17,96.69986215,97.34032487,96.50972479,96.70986938,4208300
2000/7/18,96.46970924,96.46970924,95.64911628,95.91931152,4262100
2000/7/19,95.72917737,96.00937985,94.9486133,95.14875793,8506800
2000/7/20,95.42895923,96.4697113,95.30887245,96.4697113,4538900
2000/7/21,95.90929516,95.90929516,94.58834076,94.58834076,5656900
2000/7/24,94.86851285,95.33885252,93.86779014,94.04792023,5628500
2000/7/25,94.62836987,94.68841325,94.00792159,94.34816742,4757100
2000/7/26,94.12801164,94.24809841,93.27739703,93.42750549,12062500
2000/7/27,93.46752191,93.90784,92.66694357,93.10726166,7652600
2000/7/28,93.32746912,93.44755593,90.63552303,91.00579071,6229500
2000/7/31,91.54614509,92.30669461,90.98574018,91.58617401,5265500
2000/8/1,91.98648309,92.68698938,91.66625165,92.14659882,3946600
2000/8/2,92.14657051,93.12727902,91.98645484,92.60690308,7439800
2000/8/3,91.50615478,93.38751492,91.34603903,93.24741364,4607100
2000/8/4,93.70775091,93.96793902,93.12733126,93.74777985,3686600
2000/8/7,93.96789478,95.06869014,93.74773571,94.86854553,4159800
2000/8/8,94.46824089,95.30884811,94.46824089,95.22879028,3658700
2000/8/9,95.51898758,95.56902372,94.38817086,94.42819977,5383800
2000/8/10,94.48828684,94.69843872,93.68770826,93.96791077,4193400
2000/8/11,93.90784165,94.78847785,93.22735004,94.40820313,5089400
2000/8/14,94.64839846,95.78922288,94.1880658,95.60909271,2966700
2000/8/15,95.64912426,95.94934122,95.14876266,95.52903748,5564600
2000/8/16,95.62903859,96.02932757,94.68835947,95.1887207,5191600
2000/8/17,95.22882744,96.34963751,95.00866832,96.18952179,5652200
2000/8/18,96.30961147,96.30961147,95.56907622,95.86929321,4626400
2000/8/21,96.0894239,96.52974203,95.6891347,96.38964081,2380600
2000/8/22,96.42965966,96.91000665,96.12944278,96.22951508,3075300
2000/8/23,95.94934019,96.89002,95.60909431,96.6098175,5483200
2000/8/24,96.80996948,97.0301286,96.38966571,96.91004181,4529000
2000/8/25,96.80992123,97.11013807,96.66982004,96.8699646,2822200
2000/8/28,96.87001765,97.93078437,96.87001765,97.20025635,5518700
2000/8/29,96.99007906,97.27028151,96.64983322,97.22024536,3561900
2000/8/30,96.91002197,97.03010874,96.28957367,96.28957367,3964800
2000/8/31,96.74989515,98.05083499,96.64982286,97.57048798,4863100
2000/9/1,98.15090977,98.37106883,97.35033139,97.67056274,3191200
2000/9/5,97.2702971,97.48044898,96.58980531,96.89002228,3470800
2000/9/6,96.82994397,97.32029818,95.76917774,95.7891922,4322200
2000/9/7,96.22954269,96.75992598,95.95934743,96.6098175,4265500
2000/9/8,96.24955778,96.38965903,95.63911663,95.94934082,3518200
2000/9/11,95.9092993,96.82996452,95.22880761,95.80922699,3937500
2000/9/12,95.90930501,96.22953641,95.06869758,95.1087265,4769100
2000/9/13,94.78849741,95.64911932,94.56833831,95.35890961,7691600
2000/9/14,95.98934948,96.0293784,94.88855418,95.83924103,3397100
2000/9/15,95.1470094,95.18713888,93.74247742,93.74247742,4085700
2000/9/18,93.98328378,94.36451401,92.58878374,92.8797226,5109300
2000/9/19,93.18067165,93.94313192,92.9097976,93.72241974,6588200
2000/9/20,93.54187119,93.76258346,91.91662633,93.03022003,6508100
2000/9/21,92.75932164,93.46158775,91.57550161,91.6156311,5972300
2000/9/22,91.57550242,93.30107061,91.44508157,93.28100586,7791300
2000/9/25,93.70238539,93.78264439,92.27778809,92.61888885,9726300
2000/9/26,92.69912228,93.10041718,91.43504333,91.43504333,5302400
2000/9/27,92.17742949,92.43827115,91.25445131,91.91658783,7186200
2000/9/28,91.9366478,93.95315437,91.74603275,93.10040283,7036400
2000/9/29,93.40138739,93.72242331,92.21756744,92.21756744,9333600
2000/10/2,92.63893869,93.04023364,91.90657541,92.35803223,5517800
2000/10/3,92.79946319,93.58198839,91.35480128,91.49525452,9347200
2000/10/4,91.73603744,92.61888645,91.01370644,92.25772095,6148900
2000/10/5,92.07710154,93.00007968,92.01690731,92.57872009,4566900
2000/10/6,92.3780539,92.86963998,89.72950848,90.57222748,10014900
2000/10/9,90.73277204,90.73277204,89.48875792,89.8900528,4508000
2000/10/10,89.95027445,90.6926702,88.4052887,88.4052887,6104700
2000/10/11,88.36513071,89.0072025,86.75995122,87.66286469,10346000
2000/10/12,88.14441807,88.34506551,85.25509501,85.47580719,12336900
2000/10/13,85.35544453,88.38522171,85.31531504,88.32502747,11778800
2000/10/16,88.22466171,88.75637732,87.76317269,88.72628021,5659000
2000/10/17,88.88681237,88.96707134,86.29846049,86.51917267,7831700
2000/10/18,85.15480643,87.40205863,83.56969104,86.19817352,10897300
2000/10/19,87.86350897,89.538915,87.60266731,89.44862366,8767300
2000/10/20,88.84669198,90.65251906,88.84669198,89.8298645,7373500
2000/10/23,89.84991006,90.55217599,89.20783835,90.23114014,5290000
2000/10/24,90.51209868,91.13410601,89.24801927,89.62924957,5750700
2000/10/25,89.08745746,89.60914077,87.40201908,87.52240753,9137600
2000/10/26,88.04407468,88.38517524,86.05766552,87.76316833,9345800
2000/10/27,88.52567514,89.42858887,87.72308515,89.42858887,9762900
2000/10/30,88.88680249,90.59230547,88.70621982,90.23114014,10154100
2000/10/31,90.54214931,92.25768477,89.93017467,91.78616333,7752400
2000/11/1,91.33472835,91.97680025,90.6725917,91.47518158,6753600
2000/11/2,91.91661023,92.39816418,91.5052829,91.62567139,11395100
2000/11/3,92.11725145,92.29783417,91.41498532,91.67582703,5187100
2000/11/6,91.91661426,92.6489776,91.83635527,92.31790924,4042500
2000/11/7,91.90653575,92.45831607,91.53533809,92.29779816,5231300
2000/11/8,92.49845645,92.49845645,90.25120544,90.25120544,6123300
2000/11/9,89.89005336,90.67257838,88.12435588,89.9101181,10635300
2000/11/10,89.24798891,89.5489601,87.662874,87.72306824,8569500
2000/11/13,87.08097726,87.95379351,85.40557136,87.04084778,17285300
2000/11/14,88.2648231,89.64929066,87.96385189,89.3282547,7668900
2000/11/15,89.28812542,89.96029445,88.44540603,89.60916138,8837700
2000/11/16,88.97712845,89.80981552,88.16450612,88.20463562,6684100
2000/11/17,88.16449293,89.2479892,87.16125564,87.73310089,6551100
2000/11/20,87.16121255,87.56250727,86.23823471,86.47901154,5458500
2000/11/21,86.59947329,87.44219291,85.72665654,86.92050934,7684300
2000/11/22,86.25837617,86.59947698,84.83377866,84.84381104,5736900
2000/11/24,85.79684359,86.65962757,85.79684359,86.57936859,3411600
2000/11/27,87.62275676,87.76321,86.88036106,87.34185028,5992000
2000/11/28,86.75994561,87.7029885,85.80687035,85.83696747,5336100
2000/11/29,86.27843334,87.26160619,85.56613465,85.67649078,6914100
2000/11/30,85.07451235,85.71658414,83.30881492,84.93405914,11201600
2000/12/1,85.51595094,86.07776385,84.11141866,84.89394379,7587200
2000/12/4,84.6732289,85.95737266,84.43245195,85.61627197,6996600
2000/12/5,86.59944679,88.76643944,86.29847559,88.42533875,8883400
2000/12/6,88.46544355,88.82660889,86.69974633,87.01074982,12888000
2000/12/7,86.5994579,87.24152988,85.81693268,85.81693268,6529100
2000/12/8,88.00398826,89.54897391,85.95738388,86.01757813,10276300
2000/12/11,88.20461997,89.60915213,87.78326032,89.00720978,6405600
2000/12/12,88.72631556,89.12761052,88.20463211,88.62599182,5022900
2000/12/13,89.40851358,89.50883731,87.34184461,87.41207123,6070500
2000/12/14,87.24150486,87.64279973,86.05768499,86.29846191,7678400
2000/12/15,85.73797205,85.73797205,84.08761672,84.34925842,9065300
2000/12/18,85.05371959,85.95940283,84.86251979,85.47637177,7235400
2000/12/19,85.31533382,86.92543684,83.73542023,83.73542023,9616600
2000/12/20,82.83981699,83.0410799,81.20958735,81.31021881,9994300
2000/12/21,81.14921745,82.99077336,80.84732304,81.87376404,14331500
2000/12/22,83.08131747,84.43984192,82.98068603,84.32914734,10182900
2000/12/26,84.26878599,85.23484802,83.90651273,85.23484802,4665300
2000/12/27,84.85245001,86.1304696,84.53042933,85.85876465,4854100
2000/12/28,85.53672946,86.22102329,85.39584543,86.12039185,8358700
2000/12/29,86.34179999,86.48268405,84.49018097,84.49018097,8774600
2001/1/2,85.0134686,85.11410008,82.15553476,82.96058655,8737500
2001/1/3,82.63856039,87.58962854,82.21590823,86.94558716,19431600
2001/1/4,86.90533225,87.24747923,85.6575021,86.00971222,9219000
2001/1/5,85.95938928,86.06002074,83.2020874,83.2020874,12911400
2001/1/8,83.64485223,83.84611511,82.23601209,83.84611511,6625300
2001/1/9,84.39961822,84.6914495,83.35305088,83.62475586,5702400
2001/1/10,83.0813046,85.09393311,82.96054689,85.09393311,8746100
2001/1/11,84.42981887,85.96948064,84.42981887,85.17449188,7245100
2001/1/12,85.456206,86.12037341,84.55052318,85.01342773,7244000
2001/1/16,85.01345203,85.77825108,84.70149452,85.55686188,8542200
2001/1/17,86.84493009,86.97575096,85.42602683,85.9493103,7851400
2001/1/18,85.93925704,87.39841305,85.61723641,86.8046875,8107000
2001/1/19,87.71038472,87.71038472,86.22103904,86.31160736,7782500
2001/1/22,86.46253319,87.44872131,86.01975486,86.88518524,7050900
2001/1/23,86.60340396,88.01224391,86.40214111,87.56946564,8463100
2001/1/24,87.75056484,88.43485824,87.48892325,87.83106995,6199900
2001/1/25,87.75065581,88.39469732,87.36825616,87.60977173,10818300
2001/1/26,87.04624277,87.67015804,86.59340104,87.50914764,7136800
2001/1/29,87.26759435,88.16924823,87.18386584,87.9760437,6705900
2001/1/30,87.78281669,88.82616028,87.45434939,88.74887848,7069100
2001/1/31,88.49123465,89.32848996,87.97600968,88.24650574,9706900
2001/2/1,88.29806546,88.84549466,87.75062643,88.83261108,8239100
2001/2/2,88.4912429,88.87123462,86.78453792,86.81674194,8276600
2001/2/5,86.81675124,87.55095777,86.78454721,87.4543457,4352900
2001/2/6,87.13880072,88.04045472,87.08727623,87.19676208,7106700
2001/2/7,86.76526162,87.20320507,86.09545303,86.74594116,5748700
2001/2/8,86.81681254,87.20323162,85.72194375,85.7348175,5943300
2001/2/9,85.88287043,85.88287043,84.53681729,84.91036224,9913000
2001/2/12,84.8202301,85.97950631,84.8202301,85.88290405,5804400
2001/2/13,86.10831392,86.4110141,85.01344576,85.18089294,6587600
2001/2/14,85.43205253,85.43205253,84.15041696,85.05207062,8400100
2001/2/15,85.55444419,85.99239739,85.00701498,85.87646484,5929800
2001/2/16,84.36938453,84.55615212,83.27451662,83.98295593,6434900
2001/2/20,84.39513565,84.45954369,82.5016632,82.68843079,5760000
2001/2/21,82.37288577,82.97828127,80.82718562,80.90447235,10910800
2001/2/22,81.37462313,81.49699255,79.22996426,81.02684021,21281600
2001/2/23,80.55667972,80.8529381,78.44422524,80.47939301,20173000
2001/2/26,81.0203882,82.19254303,80.18313264,82.19254303,11503700
2001/2/27,81.66441899,82.33421745,80.83360532,81.43256378,11415000
2001/2/28,81.63220488,81.69016622,79.39093982,79.82888794,14825800
2001/3/1,79.89331598,80.24753571,78.4120192,80.24753571,14672000
2001/3/2,78.89505339,80.92378432,78.76624711,79.60993958,12564300
2001/3/5,79.95771034,80.3634545,79.73873379,80.33769226,5293200
2001/3/6,81.37461072,82.27626945,80.82073485,81.20072174,6917000
2001/3/7,81.72885576,81.81902116,80.99464894,81.78038025,6371700
2001/3/8,81.53561736,81.94780335,81.23935899,81.87052155,6055000
2001/3/9,81.21363167,81.21363167,79.28794898,79.44895935,10020300
2001/3/12,78.79202129,78.89507027,75.83587367,76.04840851,13972900
2001/3/13,76.89852624,77.56832973,75.69416734,77.29782867,12888000
2001/3/14,75.38503768,76.82768885,74.54778201,75.77146149,19883400
2001/3/15,76.28669642,76.55075574,75.58469371,75.79078674,10370300
2001/3/16,75.63967057,75.81403269,74.14147185,74.27062988,58514600
2001/3/19,74.75492018,76.00126621,74.14789007,75.78170013,10067800
2001/3/20,76.1369151,76.49854772,73.68942592,73.74754333,15083900
2001/3/21,73.73463862,74.43207726,72.26227143,72.49475098,19004600
2001/3/22,72.33976945,72.71432042,69.76958571,71.75857544,28624800
2001/3/23,73.13405418,74.04459974,72.00394739,73.92835999,12861700
2001/3/26,74.71618047,75.08427209,74.1156094,74.87117004,9943800
2001/3/27,74.66452529,76.62122322,74.44495917,76.4016571,12880700
2001/3/28,75.49115903,75.52344485,74.199608,74.29001617,10953300
2001/3/29,74.07043353,75.23283117,72.41725014,74.57414246,12060300
2001/3/30,74.61937647,75.3555603,73.94131009,75.3555603,9183600
2001/4/2,75.10367552,75.80110915,73.48923714,73.74754333,10561000
2001/4/3,73.60546806,73.71524868,71.07402524,71.28713226,12836000
2001/4/4,71.40336646,72.39140177,70.5832341,71.58418274,14884300
2001/4/5,73.16637107,74.58061616,72.64974866,74.29647827,21522800
2001/4/6,73.61191762,73.87668783,72.36557122,73.16633606,14937800
2001/4/9,73.61837842,74.25769454,72.83053183,73.98001099,9034300
2001/4/10,74.55473306,76.04001776,74.37391683,75.32966614,17873600
2001/4/11,76.70516845,76.84078063,75.00032251,75.3813324,12722300
2001/4/12,75.10365767,76.8085038,74.88409154,76.75038147,9233200
2001/4/16,76.38876281,76.77622702,75.49759465,75.94317627,7350000
2001/4/17,75.7559174,77.27349366,75.56864192,77.0151825,10924700
2001/4/18,78.1775454,81.36767652,77.93861173,80.0761261,32481600
2001/4/19,80.23755361,81.26433362,79.80488549,81.14163971,13809900
2001/4/20,80.65733607,80.98022372,79.85657608,80.39902496,7626700
2001/4/23,79.85012078,80.00510548,78.72647308,78.9395752,8451800
2001/4/24,79.12039985,79.85012921,78.20339997,78.51337433,10044700
2001/4/25,78.41001649,79.86301056,78.10650138,79.54012299,8249000
2001/4/26,79.9017991,80.86400315,79.75326858,79.89533997,10590400
2001/4/27,80.67024173,81.26435376,80.20528276,81.22560883,7938700
2001/4/30,81.65828239,82.18781793,80.50880318,81.79389954,10766900
2001/5/1,80.76714626,82.11036056,80.46363097,82.045784,10578000
2001/5/2,82.2781961,82.45901231,81.36765097,81.89718628,9572900
2001/5/3,81.45166387,81.46458213,80.21823519,80.85755157,9926200
2001/5/4,79.85012449,82.23949136,79.71451226,82.23303223,12145300
2001/5/7,81.92308003,82.25888112,81.51624324,81.52269745,7185200
2001/5/8,81.92306759,82.07805231,81.0835576,81.48394012,6952600
2001/5/9,80.88332869,81.72283827,80.76062985,81.14163971,9507400
2001/5/10,82.18134947,82.33633414,81.21914092,81.38058472,6872400
2001/5/11,81.36767932,81.68410781,80.33443994,80.81877136,7734400
2001/5/14,80.65732936,81.00604858,80.37318667,80.98021698,7914000
2001/5/15,81.0770985,81.69058312,80.62505279,81.3547821,9782200
2001/5/16,80.61859093,83.4341718,80.47652449,83.27272797,14909000
2001/5/17,83.30502362,84.00246221,83.02088088,83.40188599,11824600
2001/5/18,83.36314565,83.78290558,82.7238343,83.78290558,6683100
2001/5/21,83.84744492,85.13899524,83.40185848,85.01629639,11531500
2001/5/22,85.13257288,85.30047094,84.64178712,84.90654755,8342700
2001/5/23,84.62885101,84.62885101,83.46645355,83.46645355,12330800
2001/5/24,83.6085571,83.95081733,83.0144448,83.71188354,7902800
2001/5/25,83.7247597,83.75705044,82.59465791,82.72381592,7425000
2001/5/29,82.80130794,82.88526188,81.94888476,82.06512451,9003900
2001/5/30,81.74867212,82.07155968,80.72189201,80.91562653,10041800
2001/5/31,80.99961762,81.85850018,80.88983698,81.3354187,9874200
2001/6/1,81.49682347,82.0780221,80.79939004,81.83908844,8848300
2001/6/4,81.88431787,82.29115457,81.41935882,82.23303223,5623500
2001/6/5,82.32990369,83.45355149,82.18783231,83.1758728,9115400
2001/6/6,83.19523036,83.19523036,82.24593991,82.48487854,12064900
2001/6/7,82.04573052,82.88524014,82.01343979,82.78191376,7355300
2001/6/8,82.46552198,82.57530755,81.45811387,82.01348114,8170600
2001/6/11,81.82619724,82.00701355,80.98669221,81.43227386,7012200
2001/6/12,80.63149546,81.84555111,80.10195997,81.29018402,9364400
2001/6/13,81.47746717,81.74223741,80.4958909,80.59275818,7629400
2001/6/14,80.19238212,80.26987693,78.62314784,78.78459167,12603000
2001/6/15,78.30278513,79.26772582,77.97250156,78.91153717,16821100
2001/6/18,78.78197953,79.29359347,78.30274817,78.52941132,11368300
2001/6/19,79.25474644,79.58502991,78.28980605,78.87265778,7732300
2001/6/20,78.48410992,79.56562092,78.42582227,79.28714752,8787200
2001/6/21,79.15113869,80.50464539,79.10580605,80.18731689,12259100
2001/6/22,79.9736144,80.03837462,79.11229409,79.55914307,12212000
2001/6/25,79.83763557,79.9412559,78.68488658,78.82736206,8406800
2001/6/26,78.29630578,79.26124644,78.08259259,78.71725464,8005800
2001/6/27,78.74960052,79.16407171,78.3027517,78.67189026,10105100
2001/6/28,79.0086388,80.26500726,78.96330617,79.10578156,10269300
2001/6/29,79.52676507,80.31037509,79.17705395,79.39723969,9824200
2001/7/2,79.52674147,80.51110936,79.41017113,80.38806152,8522200
2001/7/3,80.29090395,80.3686142,79.68862485,80.3686142,3303100
2001/7/5,79.70160233,80.07721845,78.78847205,78.80142212,5517900
2001/7/6,78.56182836,78.67839874,77.09822845,77.09822845,11665900
2001/7/9,77.38315948,78.06315408,77.1953514,77.51915741,8339300
2001/7/10,77.90125291,78.12791613,76.55421868,76.58660126,8630700
2001/7/11,76.48296846,76.99458248,75.82887902,76.66429901,15328600
2001/7/12,77.38960438,78.66540032,77.26655657,78.48406982,12002800
2001/7/13,78.25742765,79.21589553,78.11495716,79.16408539,10433800
2001/7/16,78.85970008,79.18998353,77.90123722,78.17323303,6915300
